id,distance
1,154.654937805636
2,100.735707398659
3,75.8948997475768
4,49.9670863864768
5,158.901495678449
6,13.017063726711
7,71.1524335226084
8,102.473603390932
9,3.75405126218027
10,89.2819893262254
11,183.462882174705
12,86.3236526827228
13,40.1037524890755
14,67.3185210273362
15,156.848559988394
16,75.7185520141034
17,0
18,35.055822993923
19,0
20,139.176435985685
21,148.143995386716
22,23.6060113787006
23,73.4636879754044
24,102.128866728163
25,147.834485544149
26,118.919089837209
27,46.8241071872523
28,47.6796828245166
29,95.3396769032116
30,155.737893368832
31,263.560913384855
32,36.3270265799145
33,121.352650766163
34,62.8644203135361
35,28.9178242275134
36,47.6139762173103
37,109.040773739125
38,157.653660602989
39,0
40,151.208350661708
41,32.4112547701741
42,51.0415424181251
43,114.640593712725
44,11.6472230405498
45,0
46,3.66865110112355
47,172.923535855654
48,235.665690368789
49,119.641849627148
50,0.771138125578086
51,162.166567330683
52,129.023721444428
53,23.7621164376955
54,66.6705120870649
55,105.949849051859
56,37.4338186793923
57,41.7369793757045
58,22.6475325561985
59,0
60,139.288705015775
61,43.446573791215
62,29.2034727758566
63,21.302110092477
64,32.4225474526451
65,80.0160754595198
66,47.962583806715
67,159.444117211369
68,41.4194155396089
69,68.1830030008602
70,115.759936776542
71,130.300266604793
72,310.524879071623
73,163.22956681954
74,22.8772518346425
75,183.081104792256
76,115.100111118593
77,78.4309969084349
78,38.8973796762632
79,31.5249568837385
80,89.290309854609
81,73.4601639971359
82,118.167684549804
83,119.553391734637
84,54.251983147172
85,272.213940216971
86,43.2129560434617
87,65.2513642572155
88,132.180031765939
89,109.84750981479
90,216.788268268665
91,41.4445135926969
92,138.380502899184
93,102.077640502084
94,102.050887059323
95,139.028954536162
96,194.006351765538
97,1.0348837482009
98,58.0302248041294
99,94.9090383062783
100,56.3161785129893
101,89.064646821074
102,20.8132198129661
103,71.8026677515191
104,214.854266960471
105,110.569090531515
106,126.898728068289
107,191.114112380363
108,144.026891487381
109,207.637882054146
110,147.799430377043
111,66.7686674845945
112,203.701034061575
113,79.2656394309784
114,28.9917573024081
115,0
116,124.00164973979
117,63.25203379716
118,89.1626172179033
119,77.5571003845859
120,84.2667161621978
121,112.884106809358
122,198.846704467948
123,91.1063270913573
124,228.694611603278
125,172.827417547983
126,125.64488428711
127,130.13874373797
128,48.1632954536117
129,177.419021888318
130,86.4807333346213
131,80.5021521294362
132,128.897613393655
133,100.022587378866
134,27.2651817926217
135,81.8493169167436
136,46.9890774645495
137,1.76631499056507
138,173.823633143598
139,30.7457949688809
140,49.0480203802094
141,27.1441306141754
142,155.623448546251
143,113.463634147849
144,4.60615307046863
145,260.732727828115
146,71.4954563114896
147,39.9384800390906
148,104.581727189805
149,11.6783189857839
150,1.29187498721341
151,53.285810979295
152,81.0449254002914
153,52.9944320485779
154,56.0168966324101
155,56.6536364999186
156,136.562463829941
157,74.5860398579623
158,2.94391595545393
159,37.5116837232161
160,108.998586584936
161,57.0572253851627
162,75.9305466067089
163,243.159437756384
164,128.033037721106
165,170.591867785002
166,54.4369153870993
167,135.942044809871
168,7.5488002297882
169,56.5004982109182
170,5.97390694997899
171,26.1832401166162
172,261.694571835289
173,0.522797943567631
174,225.54722311879
175,76.9256934533621
176,209.779152526716
177,46.7577616012739
178,2.74358559412189
179,4.11286443448685
180,27.9711919735628
