id,distance
1,954.468539015791
2,1233.42287548404
3,781.202712029186
4,1073.65205517958
5,118.908619232689
6,1502.56660035871
7,445.808811326038
8,994.029648999321
9,141.744050747928
10,181.050972626185
11,1359.78496920996
12,990.723208536186
13,782.681221860632
14,885.964052245815
15,1172.6732318011
16,927.150137979845
17,919.268108730296
18,467.400803219685
19,1328.22326325451
20,942.706115387735
21,153.205156498272
22,1707.24412598641
23,750.191064219384
24,895.595626837169
25,1093.78446438316
26,1183.37300432959
27,1190.95517912073
28,85.5982329053251
29,824.590717224465
30,298.060963802338
31,760.466604363259
32,817.804553577208
33,1138.39305525139
34,1562.44201771531
35,537.583494085474
36,52.5123320620386
37,1115.35365592839
38,1724.96135474725
39,420.282040822124
40,1174.21293183368
41,1029.06037827134
42,678.306853223009
43,1629.29896346172
44,1176.06478236915
45,841.836827588571
46,172.363549664485
47,1008.14465000578
48,766.045290964542
49,1730.833585207
50,185.800812403715
51,1619.95369193233
52,500.522332433802
53,656.761796425726
54,674.246601118387
55,852.233332386278
56,178.337905008009
57,360.790623712308
58,1275.92966647853
59,656.118090134569
60,998.411576279639
61,243.913331726502
62,863.476504812008
63,457.142219575057
64,961.874626670827
65,1171.83568102126
66,314.58154695727
67,107.977825013676
68,1298.77514601215
69,1933.60253525365
70,1329.55960259134
71,1226.80662462037
72,499.318531124732
73,967.082278903669
74,1182.19205854134
75,1006.26447869234
76,348.217003603573
77,161.692880724172
78,467.295427082268
79,383.02468664738
80,435.224233824594
81,632.061411216472
82,251.250758218518
83,1175.04842049624
84,1232.7338731492
85,412.9026882914
86,203.07344338602
87,219.060806756464
88,59.6133214764079
89,1003.9910158912
90,845.481567429499
91,262.504632705385
92,215.800891818063
93,492.753053967821
94,1639.66657380495
95,757.793809617957
96,1592.93264966511
97,403.463474919513
98,888.400453247045
99,198.472940322472
100,728.805147415099
101,427.593509905352
102,961.717197722998
103,295.365008030656
104,1075.65681447927
105,679.160635437083
106,870.827822925552
107,484.412230967311
108,997.72043062234
109,1721.50121767321
110,1257.48692975004
111,824.994928801625
112,862.193963277367
113,1321.86887013839
114,151.394495700574
115,300.212482296427
116,768.068437564643
117,817.882498595125
